Group Names,Entity Name,Capability Name,Template Name,Assessment Date,Assessment Number,Total Votes,Total Abstains,Rating,Dimension,Outcomes,Goal,Impediment,Comments,Prompts,Criteria,Criteria Stage,Criteria Selections,Criteria Percent Selected
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Measures","Team Product Agility",8/1/2023 12:00 AM,9,6,0,2.833300,Improvement,"Time to Market; Employee Satisfaction; Reliability; Innovation; Customer Satisfaction; Responsiveness; Predictability",N,N,"","","There is a lack of ability to use metrics for improvement and decision-making","Starting",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Measures","Team Product Agility",8/1/2023 12:00 AM,9,6,0,2.833300,Improvement,"Time to Market; Employee Satisfaction; Reliability; Innovation; Customer Satisfaction; Responsiveness; Predictability",N,N,"","","Flow Metrics (i.e., throughput, cycle time) are leveraged for work units (i.e., Epics, User Stories)","Emerging",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Measures","Team Product Agility",8/1/2023 12:00 AM,9,6,0,2.833300,Improvement,"Time to Market; Employee Satisfaction; Reliability; Innovation; Customer Satisfaction; Responsiveness; Predictability",N,N,"","","Different metrics categories exist (i.e., quality, time to market, customer satisfaction, employee satisfaction) and are leveraged to drive improvements","Emerging",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Measures","Team Product Agility",8/1/2023 12:00 AM,9,6,0,2.833300,Improvement,"Time to Market; Employee Satisfaction; Reliability; Innovation; Customer Satisfaction; Responsiveness; Predictability",N,N,"","","Leading and lagging indicators exist for each metric category (i.e., quality, time to market, customer satisfaction, employee satisfaction)","Adapting",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Measures","Team Product Agility",8/1/2023 12:00 AM,9,6,0,2.833300,Improvement,"Time to Market; Employee Satisfaction; Reliability; Innovation; Customer Satisfaction; Responsiveness; Predictability",N,N,"","","Different Metrics are experimented with, and learnings are shared with others","Adapting",4,66.67
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Measures","Team Product Agility",8/1/2023 12:00 AM,9,6,0,2.833300,Improvement,"Time to Market; Employee Satisfaction; Reliability; Innovation; Customer Satisfaction; Responsiveness; Predictability",N,N,"","","Metrics are actionable and drive improvements","Developing",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Product Discovery","Team Product Agility",8/1/2023 12:00 AM,9,6,0,1.916700,Product,"Innovation; Customer Satisfaction; Responsiveness; Employee Satisfaction",N,N,"08/01/2023 Team Member: With refined product discovery processes, we've excelled at validating solutions early. The use of prototypes and user feedback has been pivotal in our 15% increase in user engagement by ensuring features align with customer needs.; 08/01/2023 Team Member: By refining our product discovery processes, we now have the ability to validate potential solutions early. High-fidelity prototypes and user feedback have played a crucial role in the 15% increase in user engagement by aligning features with customer needs.","","Hypotheses statements are used to express beliefs and assumptions regarding customer problems, potential solutions, and customer outcomes","Emerging",5,83.34
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Product Discovery","Team Product Agility",8/1/2023 12:00 AM,9,6,0,1.916700,Product,"Innovation; Customer Satisfaction; Responsiveness; Employee Satisfaction",N,N,"08/01/2023 Team Member: With refined product discovery processes, we've excelled at validating solutions early. The use of prototypes and user feedback has been pivotal in our 15% increase in user engagement by ensuring features align with customer needs.; 08/01/2023 Team Member: By refining our product discovery processes, we now have the ability to validate potential solutions early. High-fidelity prototypes and user feedback have played a crucial role in the 15% increase in user engagement by aligning features with customer needs.","","Time is regularly dedicated to Discovery (i.e., design sprints, spikes, etc.) to explore potential solutions for customer problems","Developing",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Product Discovery","Team Product Agility",8/1/2023 12:00 AM,9,6,0,1.916700,Product,"Innovation; Customer Satisfaction; Responsiveness; Employee Satisfaction",N,N,"08/01/2023 Team Member: With refined product discovery processes, we've excelled at validating solutions early. The use of prototypes and user feedback has been pivotal in our 15% increase in user engagement by ensuring features align with customer needs.; 08/01/2023 Team Member: By refining our product discovery processes, we now have the ability to validate potential solutions early. High-fidelity prototypes and user feedback have played a crucial role in the 15% increase in user engagement by aligning features with customer needs.","","High-fidelity prototypes are presented to real users to create learning","Emerging",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Product Discovery","Team Product Agility",8/1/2023 12:00 AM,9,6,0,1.916700,Product,"Innovation; Customer Satisfaction; Responsiveness; Employee Satisfaction",N,N,"08/01/2023 Team Member: With refined product discovery processes, we've excelled at validating solutions early. The use of prototypes and user feedback has been pivotal in our 15% increase in user engagement by ensuring features align with customer needs.; 08/01/2023 Team Member: By refining our product discovery processes, we now have the ability to validate potential solutions early. High-fidelity prototypes and user feedback have played a crucial role in the 15% increase in user engagement by aligning features with customer needs.","","Product managers, designers, engineering, and whoever else adds value collaboratively work on solution ideas during Discovery activities","Developing",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Product Discovery","Team Product Agility",8/1/2023 12:00 AM,9,6,0,1.916700,Product,"Innovation; Customer Satisfaction; Responsiveness; Employee Satisfaction",N,N,"08/01/2023 Team Member: With refined product discovery processes, we've excelled at validating solutions early. The use of prototypes and user feedback has been pivotal in our 15% increase in user engagement by ensuring features align with customer needs.; 08/01/2023 Team Member: By refining our product discovery processes, we now have the ability to validate potential solutions early. High-fidelity prototypes and user feedback have played a crucial role in the 15% increase in user engagement by aligning features with customer needs.","","There is a lack of ability to test potential solutions before building","Starting",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Product Discovery","Team Product Agility",8/1/2023 12:00 AM,9,6,0,1.916700,Product,"Innovation; Customer Satisfaction; Responsiveness; Employee Satisfaction",N,N,"08/01/2023 Team Member: With refined product discovery processes, we've excelled at validating solutions early. The use of prototypes and user feedback has been pivotal in our 15% increase in user engagement by ensuring features align with customer needs.; 08/01/2023 Team Member: By refining our product discovery processes, we now have the ability to validate potential solutions early. High-fidelity prototypes and user feedback have played a crucial role in the 15% increase in user engagement by aligning features with customer needs.","","Discovery activities are used to mitigate usability and feasibility risks","Developing",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Product Envisioning","Team Product Agility",8/1/2023 12:00 AM,9,6,0,1.083300,Product,"Customer Satisfaction; Employee Satisfaction; Innovation",Y,Y,"08/01/2023 Team Member: The strategic workshops have significantly clarified our product vision, aligning it with our testing objectives. This clarity ensures that our efforts are directly contributing to the broader business goals.; 08/01/2023 Team Member: Our product vision has been significantly strengthened through strategic workshops. These sessions have aligned our team’s understanding and focus, ensuring every development stage advances us toward our long-term objectives.; 08/01/2023 Team Member: Our ability to envision and communicate our product's future has improved through strategic workshops. These sessions have helped align our efforts with business objectives, ensuring each development phase contributes to long-term success.","","One Product Vision exists explaining the desired end state for 2-5 years out","Developing",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Product Envisioning","Team Product Agility",8/1/2023 12:00 AM,9,6,0,1.083300,Product,"Customer Satisfaction; Employee Satisfaction; Innovation",Y,Y,"08/01/2023 Team Member: The strategic workshops have significantly clarified our product vision, aligning it with our testing objectives. This clarity ensures that our efforts are directly contributing to the broader business goals.; 08/01/2023 Team Member: Our product vision has been significantly strengthened through strategic workshops. These sessions have aligned our team’s understanding and focus, ensuring every development stage advances us toward our long-term objectives.; 08/01/2023 Team Member: Our ability to envision and communicate our product's future has improved through strategic workshops. These sessions have helped align our efforts with business objectives, ensuring each development phase contributes to long-term success.","","The Product Vision gives the team a shared understanding of what they are trying to accomplish","Developing",6,100.00
